Sub_ID;Island_Group;Sub_Area;Tech_Pot_med;LCOE_med;BPP
17971;Rest;39.248;0.271342357;11.93;14.19
17975;Rest;6.603;0.05292739;10.12;14.19
17989;Rest;2.7;0.012091844;15.73;14.19
17994;Rest;0.844;0.004900207;9.75;14.19
17995;Rest;10.816;0.136149996;7.42;14.19
17997;Rest;3.854;0.012632971;21.57;14.19
17998;Rest;5.203;0.04996344;8.61;14.19
17999;Rest;47.084;0.543161026;7.99;14.19
18000;Rest;16.696;0.222675819;7.24;14.19
18001;Rest;4.823;0.046539713;8.66;14.19
18002;Rest;43.904;0.483532464;8.34;14.19
18003;Rest;6.139;0.028105212;16.43;14.19
18009;Rest;3.646;0.031729317;9.24;14.19
18011;Rest;20.431;0.243259855;7.84;14.19
18013;Rest;4.674;0.019234952;17.72;14.19
18014;Rest;10.31;0.046255999;17.15;14.19
18017;Rest;1.249;0.003565984;20.04;14.19
18018;Rest;8.557;0.03621957;17.6;14.19
18021;Rest;2.981;0.025310071;9.47;14.19
18022;Rest;5.256;0.037845908;10.84;14.19
18025;Rest;7.071;0.052031466;10.91;14.19
18028;Rest;24.818;0.188323141;10.95;14.19
18029;Rest;36.877;0.281943441;10.98;14.19
18030;Rest;9.626;0.050824247;14.57;14.19
18031;Rest;4.463;0.024740102;13.25;14.19
18032;Rest;34.517;0.311470436;9.67;14.19
18034;Rest;20.325;0.1939093;9.15;14.19
18036;Rest;1.013;0.008458401;8.1;14.19
18037;Rest;8.164;0.070567211;9.72;14.19
18038;Rest;6.796;0.055689172;10.13;14.19
18040;Rest;1.695;0.014790199;8.37;14.19
18041;Rest;15.081;0.064717142;17.59;14.19
18044;Rest;17.369;0.133285075;10.82;14.19
18046;Rest;14.333;0.073573034;15.03;14.19
18067;Rest;5.704;0.02849415;15.14;14.19
18068;Rest;0.835;0.00273555;15.54;14.19
18069;Rest;4.384;0.030041347;11.31;14.19
18077;Rest;3.832;0.017649967;15.61;14.19
18092;Rest;46.313;0.251276377;14.65;14.19
18093;Rest;3.435;0.018206688;14.3;14.19
18095;Rest;8.624;0.072204409;9.87;14.19
18098;Rest;48.144;0.216597678;17.23;14.19
18102;Rest;31.971;0.15911371;15.72;14.19
18103;Rest;12.943;0.061273954;16.1;14.19
18114;Rest;10.128;0.086582465;9.86;14.19
18115;Rest;2.738;0.035913866;6.5;14.19
18119;Rest;19.541;0.105007988;14.81;14.19
18120;Rest;6.484;0.044151163;11.59;14.19
18121;Rest;2.546;0.013566609;13.18;14.19
18123;Rest;16.879;0.089306666;14.87;14.19
18124;Rest;73.978;0.54167269;11.43;14.19
18126;Rest;7.688;0.0610938;10.36;14.19
18128;Rest;1.001;0.007944085;8.51;14.19
18129;Rest;10.994;0.041513264;19.71;14.19
18131;Rest;9.578;0.059339151;12.8;14.19
18132;Rest;7.405;0.069394154;9.02;14.19
18133;Rest;60.544;0.493826304;10.48;14.19
18134;Rest;4.479;0.023013985;14.4;14.19
18136;Rest;3.217;0.016804971;13.76;14.19
18138;Rest;4.547;0.024112507;14.37;14.19
18139;Rest;4.208;0.026211845;11.99;14.19
18140;Rest;14.425;0.118861962;10.2;14.19
18141;Rest;2.235;0.01376903;12.09;14.19
18143;Rest;30.379;0.279402114;9.51;14.19
18145;Rest;7.432;0.064543043;9.7;14.19
18147;Rest;0.809;0.005001489;8.92;14.19
18148;Rest;73.454;0.89523283;7.73;14.19
18149;Rest;35.254;0.371490019;8.62;14.19
18150;Rest;31.687;0.162512314;15.46;14.19
18151;Rest;0.812;0.005100973;8.78;14.19
18152;Rest;3.446;0.033004653;8.85;14.19
18153;Rest;2.954;0.031232766;8.06;14.19
18155;Rest;1.025;0.008411103;8.31;14.19
18156;Rest;4.586;0.045183828;8.72;14.19
